"survey_id" "water_id" "water_id_num" "lon" "lat" "utm_x" "utm_y" "transect_location" "transect_GRR" "transect_id" "river_class" "year" "week" "weeks_all" "juldate" "dry_season" "distance_to_water" "distance_to_water_rounded" "species" "species_id" "FEEDTYPE_A" "feed_type_A_char" "species_count"
"153" 224 "918" 918 35.05682 -7.5367 726956 9166386 1 "alongside" 10 "3_downstream" 2011 2 2 29 "early" 202.55 203 "G" 2 2 "browser" 1
"154" 225 "921" 921 35.0585 -7.53243 727143 9166857 1 "alongside" 10 "3_downstream" 2011 2 2 29 "early" 274.87 275 "I" 1 3 "mixed" 5
"155" 229 "1004" 1004 35.1102 -7.49816 732869 9170621 1 "alongside" 10 "3_downstream" 2011 2 2 29 "early" 269.65 270 "I" 1 3 "mixed" 34
"156" 231 "1014" 1014 35.11745 -7.4931 733672 9171177 1 "alongside" 10 "3_downstream" 2011 2 2 29 "early" 263.91 264 "G" 2 2 "browser" 1
"157" 232 "1015" 1015 35.11848 -7.49257 733786 9171235 1 "alongside" 10 "3_downstream" 2011 2 2 29 "early" 249.8 250 "I" 1 3 "mixed" 5
"158" 233 "1018" 1018 35.12134 -7.49102 734103 9171405 1 "alongside" 10 "3_downstream" 2011 2 2 29 "early" 287.04 287 "E" 3 3 "mixed" 6
"159" 234 "1026" 1026 35.13092 -7.49279 735159 9171204 1 "alongside" 10 "3_downstream" 2011 2 2 29 "early" 377.78 378 "I" 1 3 "mixed" 5
"160" 235 "1026" 1026 35.13092 -7.49279 735159 9171204 1 "alongside" 10 "3_downstream" 2011 2 2 29 "early" 377.78 378 "K" 4 2 "browser" 4
"161" 236 "1028" 1028 35.13299 -7.4934 735388 9171135 1 "alongside" 10 "3_downstream" 2011 2 2 29 "early" 456.17 456 "Wb" 9 1 "grazer" 3
"162" 238 "1041" 1041 35.13686 -7.49243 735815 9171241 1 "alongside" 10 "3_downstream" 2011 2 2 29 "early" 224.12 224 "I" 1 3 "mixed" 15
"163" 239 "1041" 1041 35.13686 -7.49243 735815 9171241 1 "alongside" 10 "3_downstream" 2011 2 2 29 "early" 224.12 224 "I" 1 3 "mixed" 2
"164" 242 "1179" 1179 35.21468 -7.4228 744446 9178901 2 "perpendicular" 5 "3_downstream" 2011 2 2 30 "early" 4253.48 4253 "I" 1 3 "mixed" 1
"165" 243 "1179" 1179 35.21192 -7.4207 744143 9179135 2 "perpendicular" 5 "3_downstream" 2011 2 2 30 "early" 4600.68 4601 "I" 1 3 "mixed" 3
"166" 246 "692" 692 34.9378 -7.66151 713756 9152640 1 "alongside" 9 "2_midstream" 2011 3 3 33 "early" 1162.07 1162 "I" 1 3 "mixed" 7
"167" 247 "696" 696 34.93946 -7.65752 713941 9153081 1 "alongside" 9 "2_midstream" 2011 3 3 33 "early" 1382.39 1382 "I" 1 3 "mixed" 14
"168" 248 "726" 726 34.97137 -7.65805 717462 9153006 1 "alongside" 9 "2_midstream" 2011 3 3 33 "early" 481.96 482 "I" 1 3 "mixed" 32
"169" 249 "740" 740 34.98483 -7.65856 718947 9152943 1 "alongside" 9 "2_midstream" 2011 3 3 33 "early" 256.63 257 "I" 1 3 "mixed" 11
"170" 250 "743" 743 34.98615 -7.65744 719094 9153066 1 "alongside" 9 "2_midstream" 2011 3 3 33 "early" 305.53 306 "I" 1 3 "mixed" 2
"171" 252 "753" 753 34.98896 -7.65178 719407 9153691 1 "alongside" 9 "2_midstream" 2011 3 3 33 "early" 431.72 432 "I" 1 3 "mixed" 2
"172" 253 "762" 762 34.98927 -7.63813 719448 9155201 1 "alongside" 9 "2_midstream" 2011 3 3 33 "early" 1029.5 1030 "I" 1 3 "mixed" 2
"173" 254 "781" 781 34.99008 -7.63387 719539 9155671 1 "alongside" 9 "2_midstream" 2011 3 3 33 "early" 1049.02 1049 "G" 2 2 "browser" 2
"174" 255 "782" 782 34.99038 -7.63253 719573 9155819 1 "alongside" 9 "2_midstream" 2011 3 3 33 "early" 958.92 959 "I" 1 3 "mixed" 2
"175" 256 "785" 785 34.99355 -7.62665 719926 9156468 1 "alongside" 9 "2_midstream" 2011 3 3 33 "early" 519.31 519 "I" 1 3 "mixed" 1
"176" 258 "801" 801 35.00594 -7.61671 721298 9157561 1 "alongside" 9 "2_midstream" 2011 3 3 33 "early" 243.51 244 "I" 1 3 "mixed" 3
"177" 259 "806" 806 35.0067 -7.6132 721384 9157949 1 "alongside" 9 "2_midstream" 2011 3 3 33 "early" 260.97 261 "I" 1 3 "mixed" 2
"178" 260 "816" 816 35.00349 -7.60594 721034 9158754 1 "alongside" 9 "2_midstream" 2011 3 3 33 "early" 261.7 262 "I" 1 3 "mixed" 30
"179" 261 "818" 818 34.99952 -7.60425 720596 9158943 1 "alongside" 9 "2_midstream" 2011 3 3 33 "early" 624.09 624 "I" 1 3 "mixed" 8
"180" 262 "822" 822 35.00126 -7.59735 720792 9159705 1 "alongside" 9 "2_midstream" 2011 3 3 33 "early" 619.88 620 "B" 10 1 "grazer" 300
"181" 264 "836" 836 35.00977 -7.58748 721736 9160793 1 "alongside" 9 "2_midstream" 2011 3 3 33 "early" 324.78 325 "I" 1 3 "mixed" 35
"182" 266 "457" 457 34.83378 -7.79456 702214 9137975 1 "alongside" 7 "1_upstream" 2011 3 3 34 "early" 306.23 306 "I" 1 3 "mixed" 5
"183" 267 "395" 395 34.78544 -7.81435 696873 9135809 1 "alongside" 7 "1_upstream" 2011 3 3 34 "early" 279.87 280 "I" 1 3 "mixed" 9
"184" 268 "381" 381 34.77103 -7.8163 695283 9135600 1 "alongside" 7 "1_upstream" 2011 3 3 34 "early" 369.6 370 "I" 1 3 "mixed" 3
"185" 269 "355" 355 34.75102 -7.8244 693072 9134713 1 "alongside" 7 "1_upstream" 2011 3 3 34 "early" 314 314 "I" 1 3 "mixed" 5
"186" 270 "326" 326 34.72475 -7.83244 690171 9133836 1 "alongside" 7 "1_upstream" 2011 3 3 34 "early" 278.15 278 "I" 1 3 "mixed" 4
"187" 271 "449" 449 34.81936 -7.78665 700628 9138857 2 "perpendicular" 3 "1_upstream" 2011 3 3 35 "early" 1394.79 1395 "E" 3 3 "mixed" 5
"188" 272 "432" 432 34.78304 -7.74899 696639 9143039 2 "perpendicular" 3 "1_upstream" 2011 3 3 35 "early" 6553.89 6554 "G" 2 2 "browser" 1
"189" 277 "664" 664 34.92978 -7.68017 712862 9150580 2 "perpendicular" 4 "2_midstream" 2011 3 3 36 "early" 734.1 734 "G" 2 2 "browser" 1
"190" 279 "684" 684 34.93087 -7.67458 712985 9151198 2 "perpendicular" 4 "2_midstream" 2011 3 3 36 "early" 1070.37 1070 "E" 3 3 "mixed" 9
"191" 280 "685" 685 34.92858 -7.67092 712734 9151604 2 "perpendicular" 4 "2_midstream" 2011 3 3 36 "early" 1370.57 1371 "G" 2 2 "browser" 1
"192" 281 "1334" 1334 34.91149 -7.64172 710862 9154842 2 "perpendicular" 4 "2_midstream" 2011 3 3 36 "early" 2851.08 2851 "I" 1 3 "mixed" 1
"193" 282 "1334" 1334 34.91109 -7.63724 710821 9155338 2 "perpendicular" 4 "2_midstream" 2011 3 3 36 "early" 2382.41 2382 "I" 1 3 "mixed" 1
"194" 283 "1334" 1334 34.9166 -7.62249 711436 9156967 2 "perpendicular" 4 "2_midstream" 2011 3 3 36 "early" 655.42 655 "G" 2 2 "browser" 1
"195" 284 "1334" 1334 34.91896 -7.61424 711700 9157878 2 "perpendicular" 4 "2_midstream" 2011 3 3 36 "early" 320.85 321 "I" 1 3 "mixed" 26
"196" 286 "1334" 1334 34.9253 -7.60308 712405 9159110 2 "perpendicular" 4 "2_midstream" 2011 3 3 36 "early" 1738.83 1739 "I" 1 3 "mixed" 9
"197" 287 "1334" 1334 34.9253 -7.60308 712405 9159110 2 "perpendicular" 4 "2_midstream" 2011 3 3 36 "early" 1738.83 1739 "Z" 5 1 "grazer" 2
"198" 288 "1334" 1334 34.92427 -7.59956 712294 9159499 2 "perpendicular" 4 "2_midstream" 2011 3 3 36 "early" 2037.08 2037 "G" 2 2 "browser" 6
"199" 289 "1334" 1334 34.92091 -7.59681 711924 9159805 2 "perpendicular" 4 "2_midstream" 2011 3 3 36 "early" 2225.47 2225 "Z" 5 1 "grazer" 3
"200" 290 "1334" 1334 34.92091 -7.59681 711924 9159805 2 "perpendicular" 4 "2_midstream" 2011 3 3 36 "early" 2225.47 2225 "G" 2 2 "browser" 3
"201" 291 "1320" 1320 34.88779 -7.55672 708288 9164256 2 "perpendicular" 4 "2_midstream" 2011 3 3 36 "early" 5100.73 5101 "I" 1 3 "mixed" 2
"202" 292 "219" 219 34.65165 -7.87292 682091 9129391 1 "alongside" 6 "1_upstream" 2011 3 3 37 "early" 282.93 283 "G" 2 2 "browser" 1
"203" 293 "219" 219 34.65165 -7.87292 682091 9129391 1 "alongside" 6 "1_upstream" 2011 3 3 37 "early" 282.93 283 "I" 1 3 "mixed" 2
"204" 294 "197" 197 34.63391 -7.88081 680131 9128527 1 "alongside" 6 "1_upstream" 2011 3 3 37 "early" 267.15 267 "I" 1 3 "mixed" 20
"205" 295 "186" 186 34.62477 -7.88644 679121 9127908 1 "alongside" 6 "1_upstream" 2011 3 3 37 "early" 237.2 237 "I" 1 3 "mixed" 4
"206" 296 "186" 186 34.62477 -7.88644 679121 9127908 1 "alongside" 6 "1_upstream" 2011 3 3 37 "early" 237.2 237 "Wh" 6 4 "omni" 2
"207" 297 "157" 157 34.60419 -7.89583 676847 9126878 1 "alongside" 6 "1_upstream" 2011 3 3 37 "early" 324.72 325 "I" 1 3 "mixed" 2
"208" 298 "151" 151 34.59909 -7.89752 676284 9126693 1 "alongside" 6 "1_upstream" 2011 3 3 37 "early" 229.59 230 "I" 1 3 "mixed" 11
"209" 299 "151" 151 34.59909 -7.89752 676284 9126693 1 "alongside" 6 "1_upstream" 2011 3 3 37 "early" 229.59 230 "Wh" 6 4 "omni" 2
"210" 300 "150" 150 34.59855 -7.89734 676225 9126714 1 "alongside" 6 "1_upstream" 2011 3 3 37 "early" 249.39 249 "B" 10 1 "grazer" 300
"211" 301 "150" 150 34.59855 -7.89734 676225 9126714 1 "alongside" 6 "1_upstream" 2011 3 3 37 "early" 249.39 249 "Wh" 6 4 "omni" 1
"212" 302 "140" 140 34.59027 -7.89681 675312 9126776 1 "alongside" 6 "1_upstream" 2011 3 3 37 "early" 304.01 304 "I" 1 3 "mixed" 4
"213" 303 "136" 136 34.58003 -7.89312 674184 9127188 2 "perpendicular" 1 "1_upstream" 2011 3 3 38 "early" 1134.94 1135 "G" 2 2 "browser" 1
"214" 304 "1339" 1339 34.5412 -7.8857 669906 9128025 2 "perpendicular" 1 "1_upstream" 2011 3 3 38 "early" 3646.03 3646 "K" 4 2 "browser" 3
"215" 305 "1339" 1339 34.5487 -7.87151 670739 9129591 2 "perpendicular" 1 "1_upstream" 2011 3 3 38 "early" 2301.8 2302 "I" 1 3 "mixed" 7
"216" 306 "1339" 1339 34.55241 -7.87063 671148 9129687 2 "perpendicular" 1 "1_upstream" 2011 3 3 38 "early" 1883.48 1883 "CD" 8 4 "omni" 1
"217" 307 "1339" 1339 34.55813 -7.8696 671779 9129798 2 "perpendicular" 1 "1_upstream" 2011 3 3 38 "early" 1243.81 1244 "I" 1 3 "mixed" 3
"218" 309 "1339" 1339 34.56436 -7.85435 672473 9131482 2 "perpendicular" 1 "1_upstream" 2011 3 3 38 "early" 1646.14 1646 "I" 1 3 "mixed" 1
"219" 311 "1339" 1339 34.55913 -7.85215 671897 9131728 2 "perpendicular" 1 "1_upstream" 2011 3 3 38 "early" 2119.47 2119 "K" 4 2 "browser" 2
"220" 312 "1339" 1339 34.55689 -7.85055 671650 9131905 2 "perpendicular" 1 "1_upstream" 2011 3 3 38 "early" 2403.02 2403 "I" 1 3 "mixed" 1
"221" 313 "1339" 1339 34.55403 -7.84739 671336 9132256 2 "perpendicular" 1 "1_upstream" 2011 3 3 38 "early" 2870.89 2871 "I" 1 3 "mixed" 5
"222" 331 "879" 879 35.038 -7.55949 724867 9163874 1 "alongside" 10 "3_downstream" 2011 3 3 39 "early" 459.79 460 "I" 1 3 "mixed" 44
"223" 332 "882" 882 35.04076 -7.55742 725172 9164102 1 "alongside" 10 "3_downstream" 2011 3 3 39 "early" 553.48 553 "E" 3 3 "mixed" 2
"224" 334 "905" 905 35.05306 -7.54621 726536 9165336 1 "alongside" 10 "3_downstream" 2011 3 3 39 "early" 284.25 284 "I" 1 3 "mixed" 20
"225" 335 "905" 905 35.05306 -7.54621 726536 9165336 1 "alongside" 10 "3_downstream" 2011 3 3 39 "early" 284.25 284 "Wb" 9 1 "grazer" 3
"226" 338 "977" 977 35.09869 -7.51712 731588 9168530 1 "alongside" 10 "3_downstream" 2011 3 3 39 "early" 244.49 244 "I" 1 3 "mixed" 4
"227" 339 "977" 977 35.09869 -7.51712 731588 9168530 1 "alongside" 10 "3_downstream" 2011 3 3 39 "early" 244.49 244 "I" 1 3 "mixed" 16
"228" 340 "1005" 1005 35.11085 -7.49755 732941 9170688 1 "alongside" 10 "3_downstream" 2011 3 3 39 "early" 262.49 262 "I" 1 3 "mixed" 4
"229" 341 "1011" 1011 35.11534 -7.49453 733438 9171020 1 "alongside" 10 "3_downstream" 2011 3 3 39 "early" 282.85 283 "I" 1 3 "mixed" 16
"230" 342 "1015" 1015 35.11853 -7.49256 733792 9171236 1 "alongside" 10 "3_downstream" 2011 3 3 39 "early" 247.03 247 "I" 1 3 "mixed" 49
"231" 343 "1015" 1015 35.11853 -7.49256 733792 9171236 1 "alongside" 10 "3_downstream" 2011 3 3 39 "early" 247.03 247 "G" 2 2 "browser" 4
"232" 344 "1020" 1020 35.12425 -7.49064 734424 9171445 1 "alongside" 10 "3_downstream" 2011 3 3 39 "early" 281.14 281 "I" 1 3 "mixed" 1
"233" 345 "1028" 1028 35.13315 -7.49346 735405 9171129 1 "alongside" 10 "3_downstream" 2011 3 3 39 "early" 463.28 463 "Wb" 9 1 "grazer" 1
"234" 347 "1041" 1041 35.13642 -7.493 735767 9171178 1 "alongside" 10 "3_downstream" 2011 3 3 39 "early" 243.26 243 "I" 1 3 "mixed" 14
"235" 353 "1179" 1179 35.2097 -7.41882 743898 9179344 2 "perpendicular" 5 "3_downstream" 2011 3 3 40 "early" 4902.47 4902 "I" 1 3 "mixed" 3
"236" 356 "1164" 1164 35.18312 -7.39501 740976 9181993 2 "perpendicular" 5 "3_downstream" 2011 3 3 40 "early" 8640.58 8641 "CD" 8 4 "omni" 1
"237" 357 "1055" 1055 35.13637 -7.37298 735825 9184455 2 "perpendicular" 5 "3_downstream" 2011 3 3 40 "early" 12650.8 12651 "CD" 8 4 "omni" 1
"238" 358 "289" 289 34.70455 -7.82988 687944 9134128 2 "perpendicular" 2 "1_upstream" 2011 3 3 41 "early" 1548.83 1549 "K" 4 2 "browser" 1
"239" 359 "288" 288 34.70094 -7.81868 687551 9135368 2 "perpendicular" 2 "1_upstream" 2011 3 3 41 "early" 2643.6 2644 "I" 1 3 "mixed" 2
"240" 360 "1317" 1317 34.60726 -7.77606 677237 9140123 2 "perpendicular" 2 "1_upstream" 2011 3 3 41 "early" 425.07 425 "I" 1 3 "mixed" 14
"241" 361 "1317" 1317 34.6047 -7.77353 676955 9140403 2 "perpendicular" 2 "1_upstream" 2011 3 3 41 "early" 28.65 29 "I" 1 3 "mixed" 5
"242" 362 "661" 661 34.92748 -7.68493 712606 9150055 1 "alongside" 8 "2_midstream" 2011 3 3 42 "early" 361.93 362 "I" 1 3 "mixed" 7
"243" 363 "635" 635 34.90553 -7.69181 710180 9149305 1 "alongside" 8 "2_midstream" 2011 3 3 42 "early" 647.65 648 "I" 1 3 "mixed" 45
"244" 364 "635" 635 34.90517 -7.69181 710140 9149305 1 "alongside" 8 "2_midstream" 2011 3 3 42 "early" 680.36 680 "E" 3 3 "mixed" 7
"245" 365 "635" 635 34.90517 -7.69181 710140 9149305 1 "alongside" 8 "2_midstream" 2011 3 3 42 "early" 680.36 680 "I" 1 3 "mixed" 43
"246" 366 "603" 603 34.88266 -7.70477 707650 9147883 1 "alongside" 8 "2_midstream" 2011 3 3 42 "early" 1784.74 1785 "I" 1 3 "mixed" 3
"247" 367 "592" 592 34.87971 -7.70952 707323 9147359 1 "alongside" 8 "2_midstream" 2011 3 3 42 "early" 1572.69 1573 "G" 2 2 "browser" 1
"248" 368 "578" 578 34.87071 -7.7136 706328 9146912 1 "alongside" 8 "2_midstream" 2011 3 3 42 "early" 1460.44 1460 "I" 1 3 "mixed" 25
"249" 370 "561" 561 34.86547 -7.73929 705737 9144073 1 "alongside" 8 "2_midstream" 2011 3 3 42 "early" 279.97 280 "I" 1 3 "mixed" 14
"250" 371 "561" 561 34.86547 -7.73929 705737 9144073 1 "alongside" 8 "2_midstream" 2011 3 3 42 "early" 279.97 280 "I" 1 3 "mixed" 2
"251" 372 "561" 561 34.86535 -7.73986 705724 9144010 1 "alongside" 8 "2_midstream" 2011 3 3 42 "early" 318.52 319 "I" 1 3 "mixed" 20
"252" 373 "560" 560 34.86589 -7.7405 705783 9143939 1 "alongside" 8 "2_midstream" 2011 3 3 42 "early" 312.37 312 "I" 1 3 "mixed" 23
"253" 374 "559" 559 34.86645 -7.74175 705844 9143800 1 "alongside" 8 "2_midstream" 2011 3 3 42 "early" 345.83 346 "I" 1 3 "mixed" 26
"254" 375 "546" 546 34.87057 -7.74848 706295 9143054 1 "alongside" 8 "2_midstream" 2011 3 3 42 "early" 205.27 205 "I" 1 3 "mixed" 2
"255" 376 "545" 545 34.87063 -7.74992 706301 9142894 1 "alongside" 8 "2_midstream" 2011 3 3 42 "early" 175.09 175 "I" 1 3 "mixed" 6
"256" 377 "545" 545 34.87063 -7.74992 706301 9142894 1 "alongside" 8 "2_midstream" 2011 3 3 42 "early" 175.09 175 "G" 2 2 "browser" 7
"257" 378 "542" 542 34.87009 -7.75306 706240 9142547 1 "alongside" 8 "2_midstream" 2011 3 3 42 "early" 264 264 "I" 1 3 "mixed" 1
"258" 379 "416" 416 34.79925 -7.80813 698399 9136490 1 "alongside" 7 "1_upstream" 2011 4 4 49 "early" 366.2 366 "I" 1 3 "mixed" 7
"259" 380 "405" 405 34.79144 -7.80852 697537 9136451 1 "alongside" 7 "1_upstream" 2011 4 4 49 "early" 476.58 477 "I" 1 3 "mixed" 11
"260" 381 "381" 381 34.77142 -7.81622 695326 9135608 1 "alongside" 7 "1_upstream" 2011 4 4 49 "early" 358.58 359 "I" 1 3 "mixed" 2
"261" 384 "362" 362 34.75622 -7.82389 693646 9134767 1 "alongside" 7 "1_upstream" 2011 4 4 49 "early" 262.55 263 "E" 3 3 "mixed" 3
"262" 385 "347" 347 34.74276 -7.82651 692160 9134484 1 "alongside" 7 "1_upstream" 2011 4 4 49 "early" 319.88 320 "I" 1 3 "mixed" 1
"263" 386 "337" 337 34.73392 -7.82948 691183 9134159 1 "alongside" 7 "1_upstream" 2011 4 4 49 "early" 290.04 290 "I" 1 3 "mixed" 1
"264" 387 "314" 314 34.71627 -7.8368 689233 9133358 1 "alongside" 7 "1_upstream" 2011 4 4 49 "early" 687.89 688 "G" 2 2 "browser" 1
"265" 388 "314" 314 34.71627 -7.8368 689233 9133358 1 "alongside" 7 "1_upstream" 2011 4 4 49 "early" 687.89 688 "B" 10 1 "grazer" 2
"266" 389 "679" 679 34.9388 -7.67897 713858 9150709 1 "alongside" 9 "2_midstream" 2011 4 4 52 "early" 274.31 274 "I" 1 3 "mixed" 13
"267" 390 "691" 691 34.9373 -7.6626 713700 9152520 1 "alongside" 9 "2_midstream" 2011 4 4 52 "early" 1107.99 1108 "G" 2 2 "browser" 1
"268" 391 "695" 695 34.93935 -7.65911 713928 9152905 1 "alongside" 9 "2_midstream" 2011 4 4 52 "early" 1253.74 1254 "K" 4 2 "browser" 8
"269" 392 "720" 720 34.96602 -7.66238 716870 9152530 1 "alongside" 9 "2_midstream" 2011 4 4 52 "early" 259.43 259 "Wh" 6 4 "omni" 2
"270" 393 "722" 722 34.96849 -7.66138 717143 9152639 1 "alongside" 9 "2_midstream" 2011 4 4 52 "early" 255.93 256 "Wb" 9 1 "grazer" 5
"271" 395 "733" 733 34.97854 -7.65835 718253 9152969 1 "alongside" 9 "2_midstream" 2011 4 4 52 "early" 392.15 392 "G" 2 2 "browser" 1
"272" 396 "738" 738 34.98253 -7.65831 718694 9152972 1 "alongside" 9 "2_midstream" 2011 4 4 52 "early" 292.74 293 "I" 1 3 "mixed" 21
"273" 397 "739" 739 34.98393 -7.65862 718848 9152937 1 "alongside" 9 "2_midstream" 2011 4 4 52 "early" 250.58 251 "I" 1 3 "mixed" 4
"274" 398 "744" 744 34.98634 -7.65725 719115 9153087 1 "alongside" 9 "2_midstream" 2011 4 4 52 "early" 306.21 306 "I" 1 3 "mixed" 7
"275" 399 "744" 744 34.98634 -7.65725 719115 9153087 1 "alongside" 9 "2_midstream" 2011 4 4 52 "early" 306.21 306 "Wh" 6 4 "omni" 1
"276" 400 "746" 746 34.98723 -7.65595 719213 9153230 1 "alongside" 9 "2_midstream" 2011 4 4 52 "early" 352.21 352 "I" 1 3 "mixed" 21
"277" 401 "759" 759 34.98895 -7.64625 719408 9154303 1 "alongside" 9 "2_midstream" 2011 4 4 52 "early" 554.13 554 "E" 3 3 "mixed" 10
"278" 402 "788" 788 34.99835 -7.6213 720458 9157058 1 "alongside" 9 "2_midstream" 2011 4 4 52 "early" 429.16 429 "I" 1 3 "mixed" 22
"279" 403 "803" 803 35.00638 -7.61485 721348 9157767 1 "alongside" 9 "2_midstream" 2011 4 4 52 "early" 258.72 259 "I" 1 3 "mixed" 5
"280" 404 "808" 808 35.00699 -7.61201 721417 9158081 1 "alongside" 9 "2_midstream" 2011 4 4 52 "early" 211.57 212 "I" 1 3 "mixed" 5
"281" 405 "810" 810 35.00701 -7.60978 721420 9158327 1 "alongside" 9 "2_midstream" 2011 4 4 52 "early" 114.24 114 "I" 1 3 "mixed" 5
"282" 406 "810" 810 35.00701 -7.60978 721420 9158327 1 "alongside" 9 "2_midstream" 2011 4 4 52 "early" 114.24 114 "Wh" 6 4 "omni" 3
"283" 407 "818" 818 34.99934 -7.60242 720577 9159146 1 "alongside" 9 "2_midstream" 2011 4 4 52 "early" 647.48 647 "G" 2 2 "browser" 3
"284" 408 "818" 818 34.99934 -7.60242 720577 9159146 1 "alongside" 9 "2_midstream" 2011 4 4 52 "early" 647.48 647 "Z" 5 1 "grazer" 8
"285" 409 "830" 830 35.00468 -7.59191 721172 9160305 1 "alongside" 9 "2_midstream" 2011 4 4 52 "early" 621.89 622 "I" 1 3 "mixed" 71
"286" 410 "833" 833 35.00743 -7.59006 721477 9160509 1 "alongside" 9 "2_midstream" 2011 4 4 52 "early" 421 421 "I" 1 3 "mixed" 1
"287" 411 "833" 833 35.00743 -7.59006 721477 9160509 1 "alongside" 9 "2_midstream" 2011 4 4 52 "early" 421 421 "G" 2 2 "browser" 1
"288" 412 "441" 441 34.81911 -7.7924 700597 9138221 2 "perpendicular" 3 "1_upstream" 2011 4 4 53 "early" 816.25 816 "G" 2 2 "browser" 1
"289" 413 "440" 440 34.81812 -7.79096 700489 9138380 2 "perpendicular" 3 "1_upstream" 2011 4 4 53 "early" 975.4 975 "I" 1 3 "mixed" 8
"290" 414 "450" 450 34.82046 -7.78529 700750 9139006 2 "perpendicular" 3 "1_upstream" 2011 4 4 53 "early" 1464.65 1465 "I" 1 3 "mixed" 6
"291" 415 "478" 478 34.82079 -7.75036 700803 9142870 2 "perpendicular" 3 "1_upstream" 2011 4 4 53 "early" 5022.17 5022 "K" 4 2 "browser" 3
"292" 418 "664" 664 34.92983 -7.67927 712868 9150680 2 "perpendicular" 4 "2_midstream" 2011 4 4 54 "early" 830.78 831 "I" 1 3 "mixed" 3
"293" 422 "687" 687 34.91482 -7.65293 711224 9153601 2 "perpendicular" 4 "2_midstream" 2011 4 4 54 "early" 3652.37 3652 "I" 1 3 "mixed" 14
"294" 424 "1320" 1320 34.92059 -7.59663 711889 9159825 2 "perpendicular" 4 "2_midstream" 2011 4 4 54 "early" 3747.2 3747 "I" 1 3 "mixed" 8
"295" 426 "296" 296 34.70571 -7.83467 688070 9133598 2 "perpendicular" 2 "1_upstream" 2011 4 4 55 "early" 1154.12 1154 "I" 1 3 "mixed" 32
"296" 427 "288" 288 34.69835 -7.80435 687272 9136954 2 "perpendicular" 2 "1_upstream" 2011 4 4 55 "early" 4203.24 4203 "I" 1 3 "mixed" 1
"297" 428 "288" 288 34.69713 -7.80358 687137 9137040 2 "perpendicular" 2 "1_upstream" 2011 4 4 55 "early" 4288.13 4288 "I" 1 3 "mixed" 2
"298" 429 "288" 288 34.69074 -7.80104 686434 9137324 2 "perpendicular" 2 "1_upstream" 2011 4 4 55 "early" 4630.86 4631 "G" 2 2 "browser" 4
"299" 430 "288" 288 34.68957 -7.80059 686305 9137374 2 "perpendicular" 2 "1_upstream" 2011 4 4 55 "early" 4702.25 4702 "I" 1 3 "mixed" 8
"300" 431 "1317" 1317 34.63903 -7.76712 680745 9141098 2 "perpendicular" 2 "1_upstream" 2011 4 4 55 "early" 3875.3 3875 "I" 1 3 "mixed" 14
"301" 432 "1317" 1317 34.63728 -7.76694 680552 9141118 2 "perpendicular" 2 "1_upstream" 2011 4 4 55 "early" 3689.21 3689 "I" 1 3 "mixed" 2
"302" 433 "1317" 1317 34.62826 -7.76735 679557 9141077 2 "perpendicular" 2 "1_upstream" 2011 4 4 55 "early" 2708.64 2709 "I" 1 3 "mixed" 2
"303" 434 "1317" 1317 34.62459 -7.78362 679145 9139279 2 "perpendicular" 2 "1_upstream" 2011 4 4 55 "early" 2490.23 2490 "I" 1 3 "mixed" 3
"304" 435 "1317" 1317 34.60546 -7.77429 677039 9140319 2 "perpendicular" 2 "1_upstream" 2011 4 4 55 "early" 146.58 147 "I" 1 3 "mixed" 4
"305" 436 "295" 295 34.70352 -7.84136 687825 9132859 1 "alongside" 6 "1_upstream" 2011 4 4 56 "early" 386.5 386 "I" 1 3 "mixed" 11
"306" 438 "269" 269 34.68214 -7.84958 685464 9131959 1 "alongside" 6 "1_upstream" 2011 4 4 56 "early" 231.87 232 "I" 1 3 "mixed" 1
"307" 439 "265" 265 34.68042 -7.85304 685272 9131577 1 "alongside" 6 "1_upstream" 2011 4 4 56 "early" 256.7 257 "E" 3 3 "mixed" 4
"308" 440 "265" 265 34.68042 -7.85311 685272 9131570 1 "alongside" 6 "1_upstream" 2011 4 4 56 "early" 254.03 254 "Wh" 6 4 "omni" 1
"309" 441 "220" 220 34.65202 -7.87286 682132 9129398 1 "alongside" 6 "1_upstream" 2011 4 4 56 "early" 284.1 284 "I" 1 3 "mixed" 2
"310" 442 "211" 211 34.64551 -7.87701 681412 9128942 1 "alongside" 6 "1_upstream" 2011 4 4 56 "early" 350.41 350 "I" 1 3 "mixed" 1
"311" 443 "195" 195 34.63175 -7.88137 679893 9128466 1 "alongside" 6 "1_upstream" 2011 4 4 56 "early" 259.62 260 "I" 1 3 "mixed" 3
"312" 444 "161" 161 34.60729 -7.89559 677189 9126903 1 "alongside" 6 "1_upstream" 2011 4 4 56 "early" 282.19 282 "I" 1 3 "mixed" 5
"313" 446 "139" 139 34.58977 -7.89692 675257 9126764 1 "alongside" 6 "1_upstream" 2011 4 4 56 "early" 287.86 288 "I" 1 3 "mixed" 7
"314" 447 "133" 133 34.53724 -7.8827 669470 9128358 2 "perpendicular" 1 "1_upstream" 2011 4 4 57 "early" 5738.85 5739 "Wh" 6 4 "omni" 2
"315" 449 "137" 137 34.55281 -7.84245 671204 9132803 2 "perpendicular" 1 "1_upstream" 2011 4 4 57 "early" 7434.98 7435 "Wh" 6 4 "omni" 2
